date,district,river,rainfall_mm,temperature_C,soil_moisture,river_level_m,current_dam_level_m,danger_level_m,release_status,flood_event,rainfall_mm_lag1,rainfall_mm_roll7,river_level_m_lag1,river_level_m_roll7
2017-02-27,Basti,Sarju,3.58,31.19,0.113,90.89,86.01,94.2,0,0,18.32,11.044285714285715,84.07,85.33428571428571
2017-02-27,Faizabad,Ghaghra,0.0,35.7,0.167,78.83,42.44,84.65,0,0,0.0,13.941428571428572,95.03,81.99428571428572
2017-02-27,Sitapur,Sarju,82.35,22.03,0.444,76.48,52.27,80.02,0,0,40.52,51.61428571428571,70.69,82.26571428571428
2017-02-27,Mau,Ganga,71.78,37.87,0.423,85.32,58.78,88.47,0,0,1.93,32.00428571428572,83.29,84.14428571428572
2017-02-27,Sitapur,Sarju,39.64,41.57,0.35,87.26,63.46,88.61,0,0,82.35,57.277142857142856,76.48,82.61
2017-02-27,Bahraich,Ghaghra,4.05,30.0,0.173,89.87,68.48,94.9,0,0,0.0,32.02428571428572,77.0,86.9542857142857
2017-02-27,Barabanki,Gomti,51.48,32.46,0.227,91.24,30.0,98.85,0,0,80.54,32.84428571428571,93.0,86.3342857142857
2017-03-01,Ballia,Ganga,148.53,28.49,0.69,82.66,47.22,88.31,0,0,69.22,51.19428571428572,83.81,86.86714285714287
2017-03-02,Ballia,Ganga,49.52,35.34,0.442,81.09,30.0,86.15,0,0,148.53,56.208571428571425,82.66,86.36285714285715
2017-03-02,Basti,Sarju,89.89,37.81,0.379,85.04,71.36,86.94,0,0,3.58,23.885714285714283,90.89,85.29857142857142
2017-03-02,Mau,Ganga,19.69,32.67,0.38,80.16,56.44,83.63,0,0,71.78,34.81714285714286,85.32,83.94857142857143
2017-03-03,Lakhimpur Kheri,Sharda,0.0,35.96,0.162,86.25,56.89,93.14,0,0,21.5,30.974285714285717,92.23,89.37857142857142
2017-03-03,Faizabad,Ghaghra,73.01,44.88,0.34,88.03,58.1,97.0,0,0,0.0,24.371428571428574,78.83,83.27
2017-03-03,Gonda,Ghaghra,0.0,34.58,0.121,91.75,76.42,99.57,0,0,0.73,11.384285714285713,80.05,86.71428571428571
2017-03-04,Gonda,Ghaghra,0.0,42.1,0.143,79.89,72.47,81.4,0,0,0.0,7.417142857142856,91.75,84.95857142857143
2017-03-04,Lakhimpur Kheri,Sharda,18.28,29.97,0.055,87.93,44.84,95.64,0,0,0.0,26.677142857142858,86.25,88.18285714285715
2017-03-05,Faizabad,Ghaghra,43.52,28.38,0.186,84.44,79.74,93.22,0,0,73.01,24.662857142857142,88.03,83.97857142857143
2017-03-05,Bahraich,Ghaghra,58.01,38.41,0.269,95.55,42.85,97.96,0,0,4.05,40.31142857142857,89.87,87.82428571428571
2017-03-05,Bahraich,Ghaghra,3.51,29.24,0.205,82.36,49.73,84.18,0,0,58.01,37.951428571428565,95.55,87.17285714285713
2017-03-05,Sitapur,Sarju,55.12,34.7,0.318,86.48,95.57,80.71,0,1,39.64,50.59285714285715,87.26,81.87857142857142
2017-03-05,Sitapur,Sarju,0.0,38.36,0.282,92.33,47.79,94.67,0,0,55.12,42.08714285714286,86.48,83.01285714285714
2017-03-05,Mau,Ganga,59.43,25.94,0.368,88.37,85.74,81.48,0,1,19.69,33.191428571428574,80.16,84.55857142857143
2017-03-06,Mau,Ganga,0.0,27.66,0.241,83.49,68.1,90.47,0,0,59.43,33.191428571428574,88.37,84.85571428571428
2017-03-06,Sitapur,Sarju,0.0,30.93,0.12,89.4,49.59,94.63,0,0,0.0,31.09,92.33,84.96428571428571
2017-03-06,Gonda,Ghaghra,30.48,23.25,0.238,79.96,30.0,87.11,0,0,0.0,8.288571428571428,79.89,83.51142857142858
2017-03-08,Faizabad,Ghaghra,6.98,29.97,0.286,83.46,84.54,89.6,0,0,43.52,19.150000000000002,84.44,83.55
2017-03-08,Ballia,Ganga,22.08,26.28,0.409,85.13,63.69,86.96,0,0,49.52,51.151428571428575,81.09,85.58857142857143
2017-03-08,Ballia,Ganga,51.34,39.52,0.157,85.19,50.04,93.45,0,0,22.08,53.27428571428572,85.13,85.64571428571428
2017-03-08,Ballia,Ganga,0.0,27.08,0.261,79.55,78.05,86.53,0,0,51.34,53.27428571428572,85.19,84.99857142857142
2017-03-08,Gorakhpur,Rapti,56.58,23.59,0.338,81.66,35.2,91.14,0,0,0.0,23.272857142857145,80.88,85.39428571428572
2017-03-08,Bahraich,Ghaghra,51.54,27.11,0.402,79.02,56.96,82.59,0,0,3.51,35.29571428571428,82.36,86.83142857142856
2017-03-09,Gonda,Ghaghra,11.08,34.41,0.211,81.44,66.5,88.81,0,0,30.48,9.148571428571428,79.96,83.53285714285714
2017-03-09,Gonda,Ghaghra,27.34,28.81,0.358,86.01,52.35,96.0,0,0,11.08,13.054285714285713,81.44,83.73571428571428
2017-03-10,Sitapur,Sarju,40.75,35.48,0.298,81.32,66.22,89.1,0,0,0.0,36.91142857142857,89.4,83.42285714285715
2017-03-10,Mau,Ganga,37.91,33.73,0.261,86.46,41.87,91.51,0,0,0.0,38.35142857142858,83.49,83.9342857142857
2017-03-10,Faizabad,Ghaghra,0.0,35.44,0.318,77.37,67.21,81.38,0,0,6.98,19.150000000000002,83.46,83.25714285714285
2017-03-11,Mau,Ganga,29.53,34.33,0.282,86.82,51.4,93.41,0,0,37.91,31.467142857142854,86.46,84.8442857142857
2017-03-11,Basti,Sarju,82.97,31.27,0.315,82.39,73.44,91.44,0,0,89.89,33.16285714285714,85.04,84.96285714285715
2017-03-11,Ballia,Ganga,5.59,28.43,0.286,80.92,54.6,85.11,0,0,0.0,49.46857142857142,79.55,82.62142857142858
2017-03-11,Ballia,Ganga,0.0,30.34,0.082,73.87,59.16,82.76,0,0,5.59,39.58,80.92,81.20142857142856
2017-03-12,Lakhimpur Kheri,Sharda,0.0,35.98,0.101,83.87,94.93,88.56,0,0,18.28,21.01,87.93,88.66142857142857
2017-03-12,Faizabad,Ghaghra,27.99,36.42,0.243,81.22,70.56,85.96,0,0,0.0,21.642857142857142,77.37,84.05428571428571
2017-03-12,Mau,Ganga,48.76,27.1,0.132,90.66,72.31,86.87,0,1,29.53,38.15714285714286,86.82,85.89714285714285
2017-03-12,Basti,Sarju,0.0,34.43,0.216,77.46,79.62,83.64,0,0,82.97,33.16285714285714,82.39,83.34714285714286
2017-03-12,Faizabad,Ghaghra,20.05,36.46,0.383,78.14,82.12,82.65,0,0,27.99,24.50714285714286,81.22,81.64142857142858
2017-03-13,Mau,Ganga,30.05,23.71,0.223,81.85,73.56,87.71,0,0,48.76,32.19571428571428,90.66,85.40142857142857
2017-03-13,Barabanki,Gomti,40.68,27.18,0.392,79.9,52.48,85.14,0,0,51.48,35.787142857142854,91.24,85.27000000000001
2017-03-13,Mau,Ganga,0.0,38.56,0.239,90.29,76.86,93.94,0,0,30.05,29.38285714285714,81.85,86.84857142857142
2017-03-13,Barabanki,Gomti,39.01,38.04,0.134,96.96,60.87,98.44,0,0,40.68,41.36,79.9,86.83285714285715
2017-03-13,Bahraich,Ghaghra,31.61,25.53,0.316,82.26,47.41,83.71,0,0,51.54,34.49285714285714,79.02,85.97714285714287
2017-03-14,Barabanki,Gomti,6.85,38.17,0.108,79.87,59.92,82.31,0,0,39.01,39.82142857142857,96.96,85.4357142857143
2017-03-15,Barabanki,Gomti,24.68,34.22,0.135,81.42,61.2,87.68,0,0,6.85,35.46714285714286,79.87,85.82428571428571
2017-03-15,Gorakhpur,Rapti,44.05,42.31,0.284,76.78,56.15,85.79,0,0,56.58,29.565714285714286,81.66,84.78714285714285
2017-03-15,Gorakhpur,Rapti,0.0,30.33,0.099,86.19,48.93,92.45,0,0,44.05,29.565714285714286,76.78,83.88428571428572
2017-03-16,Faizabad,Ghaghra,0.0,34.65,0.048,79.05,71.26,83.47,0,0,20.05,24.50714285714286,78.14,81.67285714285715
2017-03-16,Faizabad,Ghaghra,51.0,40.56,0.277,93.11,71.06,97.7,0,0,0.0,21.362857142857145,79.05,82.39857142857143
2017-03-16,Faizabad,Ghaghra,86.23,38.73,0.221,81.95,82.39,90.79,0,0,51.0,27.464285714285715,93.11,82.04285714285713
2017-03-17,Gonda,Ghaghra,62.41,32.2,0.461,88.82,54.79,96.75,0,0,27.34,18.86285714285714,86.01,83.98857142857142
2017-03-18,Sitapur,Sarju,0.0,31.56,0.352,82.34,77.2,86.22,0,0,40.75,31.12285714285714,81.32,85.08714285714287
2017-03-19,Faizabad,Ghaghra,0.0,41.86,0.173,84.92,54.54,92.17,0,0,86.23,26.467142857142857,81.95,82.25142857142858
2017-03-19,Lakhimpur Kheri,Sharda,0.0,33.41,0.185,87.43,50.87,89.75,0,0,0.0,14.914285714285715,83.87,87.32428571428571
2017-03-20,Mau,Ganga,0.0,32.19,0.226,94.61,55.67,97.72,0,0,0.0,20.892857142857142,90.29,87.74
2017-03-20,Sitapur,Sarju,8.43,33.59,0.443,74.93,54.38,81.91,0,0,0.0,20.562857142857144,82.34,84.86571428571429
2017-03-20,Lakhimpur Kheri,Sharda,0.0,37.05,0.124,90.7,65.24,93.84,0,0,0.0,5.682857142857143,87.43,87.92285714285715
2017-03-20,Lakhimpur Kheri,Sharda,3.15,35.24,0.253,95.32,80.29,97.87,0,0,0.0,6.132857142857143,90.7,89.10428571428572
2017-03-21,Gonda,Ghaghra,27.58,30.05,0.073,85.47,37.59,91.93,0,0,62.41,22.698571428571427,88.82,84.76285714285713
2017-03-21,Gonda,Ghaghra,0.0,34.88,0.275,87.66,30.0,94.51,0,0,27.58,22.698571428571427,85.47,84.17857142857143
2017-03-21,Faizabad,Ghaghra,0.0,30.39,0.258,75.8,30.0,81.95,0,0,0.0,26.467142857142857,84.92,82.02714285714285
2017-03-22,Barabanki,Gomti,17.12,33.54,0.368,86.92,76.09,92.91,0,0,24.68,37.19428571428572,81.42,87.0442857142857
2017-03-22,Ballia,Ganga,26.01,39.0,0.308,84.3,69.73,86.97,0,0,0.0,22.07714285714286,73.87,81.43571428571428
2017-03-23,Sitapur,Sarju,6.43,32.79,0.217,92.15,47.96,99.39,0,0,8.43,15.818571428571428,74.93,85.56428571428572
2017-03-23,Barabanki,Gomti,10.95,33.57,0.176,88.12,65.28,93.91,0,0,17.12,27.252857142857142,86.92,86.34714285714286
2017-03-23,Mau,Ganga,0.0,36.7,0.252,79.09,51.82,88.34,0,0,0.0,20.892857142857142,94.61,87.11142857142856
2017-03-24,Bahraich,Ghaghra,0.0,36.11,0.255,75.19,55.73,83.56,0,0,31.61,21.245714285714286,82.26,83.03571428571429
2017-03-24,Gonda,Ghaghra,60.05,31.51,0.437,79.25,58.12,81.83,0,0,0.0,31.277142857142856,87.66,84.08714285714287
2017-03-24,Faizabad,Ghaghra,51.41,24.11,0.395,87.81,56.49,95.61,0,0,0.0,29.812857142857144,75.8,82.96857142857142
2017-03-25,Ballia,Ganga,0.0,26.57,0.202,83.86,74.59,93.64,0,0,26.01,15.002857142857142,84.3,81.83142857142856
2017-03-25,Ballia,Ganga,54.13,33.96,0.239,91.51,87.83,96.91,0,0,0.0,19.58142857142857,83.86,82.74285714285715
2017-03-26,Lakhimpur Kheri,Sharda,55.32,32.61,0.315,75.2,100.0,82.11,0,0,3.15,10.964285714285714,95.32,86.67142857142858
2017-03-26,Gorakhpur,Rapti,1.91,34.49,0.271,87.29,39.95,97.23,0,0,0.0,28.712857142857143,86.19,83.63285714285713
2017-03-26,Gorakhpur,Rapti,81.46,28.77,0.392,93.55,73.76,99.23,0,0,1.91,37.54142857142857,87.29,83.9542857142857
2017-03-26,Bahraich,Ghaghra,164.45,38.99,0.688,84.52,54.71,86.37,0,0,0.0,44.738571428571426,75.19,84.11
2017-03-27,Bahraich,Ghaghra,78.77,36.89,0.284,79.31,51.73,85.11,0,0,164.45,55.41285714285714,84.52,82.60142857142857
2017-03-27,Faizabad,Ghaghra,0.0,37.45,0.217,83.06,68.3,86.49,0,0,51.41,26.94857142857143,87.81,83.67142857142858
2017-03-28,Lakhimpur Kheri,Sharda,53.28,35.73,0.301,76.81,51.84,81.15,0,0,55.32,18.575714285714287,75.2,85.32285714285716
2017-03-29,Sitapur,Sarju,0.0,34.57,0.188,81.16,69.45,82.53,0,0,6.43,7.944285714285714,92.15,84.80428571428571
2017-03-29,Lakhimpur Kheri,Sharda,16.74,26.51,0.256,94.06,51.25,91.63,0,1,53.28,18.35571428571429,76.81,86.19857142857143
2017-03-29,Basti,Sarju,0.0,37.09,0.292,85.06,72.77,87.95,0,0,0.0,30.740000000000002,77.46,83.3442857142857
2017-03-29,Faizabad,Ghaghra,49.09,37.23,0.224,85.9,82.1,95.51,0,0,0.0,33.96142857142858,83.06,84.65
2017-03-30,Ballia,Ganga,134.58,31.03,0.439,87.11,42.5,95.94,0,0,54.13,31.472857142857144,91.51,83.01714285714286
2017-03-30,Bahraich,Ghaghra,0.0,30.06,0.065,106.47,61.18,99.51,0,1,78.77,47.12571428571429,79.31,84.16142857142857
2017-03-30,Lakhimpur Kheri,Sharda,13.81,36.57,0.243,84.2,52.16,85.49,0,0,16.74,20.32857142857143,94.06,86.24571428571429
2017-03-30,Sitapur,Sarju,57.08,38.91,0.35,98.21,57.2,92.2,0,1,0.0,16.09857142857143,81.16,85.64428571428572
2017-03-31,Barabanki,Gomti,9.43,29.13,0.162,84.36,60.03,86.97,0,0,10.95,21.245714285714286,88.12,85.36428571428571
2017-03-31,Basti,Sarju,66.37,32.48,0.31,85.56,50.86,90.25,0,0,0.0,37.30428571428571,85.06,84.35285714285715
2017-04-02,Bahraich,Ghaghra,76.66,34.52,0.399,85.35,35.54,88.12,0,0,0.0,57.575714285714284,106.47,84.58857142857143
2017-04-02,Sitapur,Sarju,77.79,30.06,0.167,88.86,60.3,94.13,0,0,57.08,27.211428571428574,98.21,85.56714285714285
2017-04-03,Barabanki,Gomti,0.0,35.48,0.247,81.51,38.83,83.77,0,0,9.43,15.434285714285712,84.36,85.5942857142857
2017-04-03,Barabanki,Gomti,25.42,29.5,0.166,80.66,30.0,89.2,0,0,0.0,13.492857142857146,81.51,83.26571428571428
2017-04-03,Gonda,Ghaghra,2.97,40.44,0.133,90.53,66.19,99.46,0,0,60.05,27.347142857142853,79.25,85.59714285714287
2017-04-03,Mau,Ganga,0.0,29.13,0.331,73.27,55.59,81.55,0,0,0.0,15.477142857142857,79.09,85.22714285714287
2017-04-03,Gonda,Ghaghra,62.42,39.46,0.426,89.8,54.42,95.4,0,0,2.97,34.68142857142857,90.53,86.79142857142857
2017-04-03,Lakhimpur Kheri,Sharda,13.88,35.09,0.286,89.66,92.56,96.31,0,0,13.81,22.31142857142857,84.2,86.56428571428572
2017-04-04,Lakhimpur Kheri,Sharda,0.0,33.99,0.139,80.74,53.93,85.2,0,0,13.88,22.31142857142857,89.66,85.14142857142858
2017-04-04,Mau,Ganga,8.85,31.85,0.151,80.91,53.09,86.4,0,0,0.0,12.522857142857143,73.27,84.38285714285713
2017-04-04,Barabanki,Gomti,0.0,23.67,0.313,91.21,59.71,93.11,0,0,25.42,12.514285714285714,80.66,84.88571428571429
2017-04-04,Basti,Sarju,0.0,33.0,0.097,77.16,66.02,83.8,0,0,66.37,34.68714285714286,85.56,83.36571428571429
2017-04-04,Faizabad,Ghaghra,15.89,39.82,0.194,73.78,69.17,80.35,0,0,49.09,28.945714285714285,85.9,81.88857142857144
2017-04-04,Gonda,Ghaghra,64.76,35.82,0.355,79.31,73.44,80.78,0,0,62.42,40.027142857142856,89.8,85.8342857142857
2017-04-05,Bahraich,Ghaghra,65.33,24.57,0.208,89.2,58.4,93.21,0,0,76.66,59.545714285714276,85.35,86.04285714285713
2017-04-05,Sitapur,Sarju,42.64,30.58,0.221,84.77,62.11,91.95,0,0,77.79,27.481428571428573,88.86,86.06000000000002
2017-04-05,Basti,Sarju,0.0,26.5,0.204,87.66,47.78,89.37,0,0,0.0,34.175714285714285,77.16,82.90428571428572
2017-04-05,Barabanki,Gomti,0.0,24.43,0.294,82.23,49.63,88.19,0,0,0.0,8.98857142857143,91.21,85.00142857142858
2017-04-05,Sitapur,Sarju,17.76,38.09,0.038,72.63,57.91,80.61,0,0,42.64,30.018571428571427,84.77,84.67285714285715
2017-04-05,Sitapur,Sarju,50.83,36.36,0.23,78.24,59.97,87.63,0,0,17.76,36.075714285714284,72.63,85.14571428571428
2017-04-05,Bahraich,Ghaghra,0.0,27.32,0.111,92.6,52.02,97.36,0,0,65.33,55.03000000000001,89.2,87.52
2017-04-05,Sitapur,Sarju,109.87,30.19,0.357,81.07,68.24,82.25,0,0,50.83,50.85285714285715,78.24,83.56285714285714
2017-04-05,Bahraich,Ghaghra,25.12,36.18,0.21,93.66,31.9,96.11,0,0,0.0,58.61857142857143,92.6,90.15857142857142
2017-04-06,Lakhimpur Kheri,Sharda,25.94,34.89,0.233,91.2,91.26,94.73,0,0,0.0,25.56714285714286,80.74,84.55285714285715
2017-04-06,Basti,Sarju,60.05,35.81,0.372,82.45,52.53,84.1,0,0,0.0,29.912857142857145,87.66,82.53428571428572
2017-04-06,Lakhimpur Kheri,Sharda,0.0,26.35,0.243,76.62,69.73,83.09,0,0,25.94,17.664285714285715,91.2,84.75571428571428
2017-04-06,Faizabad,Ghaghra,30.38,33.09,0.187,88.62,77.69,96.54,0,0,15.89,20.967142857142857,73.78,82.84142857142857
2017-04-07,Sitapur,Sarju,62.43,33.36,0.197,92.45,59.88,96.1,0,0,109.87,59.77142857142858,81.07,85.17571428571429
2017-04-07,Faizabad,Ghaghra,67.32,32.87,0.311,80.5,62.58,86.51,0,0,30.38,30.58428571428571,88.62,82.21000000000001
2017-04-07,Mau,Ganga,85.95,32.31,0.37,84.24,59.63,90.86,0,0,8.85,17.835714285714285,80.91,83.46571428571428
2017-04-08,Basti,Sarju,14.84,24.09,0.229,85.76,51.34,90.97,0,0,60.05,20.18,82.45,83.01571428571428
2017-04-08,Gonda,Ghaghra,75.58,28.32,0.465,74.63,60.36,81.82,0,0,64.76,41.90857142857143,79.31,83.80714285714285
2017-04-09,Faizabad,Ghaghra,0.0,42.13,0.074,87.96,30.6,92.62,0,0,67.32,30.58428571428571,80.5,83.94714285714285
2017-04-09,Faizabad,Ghaghra,30.28,36.23,0.263,86.94,31.42,95.25,0,0,0.0,27.565714285714282,87.96,83.82285714285715
2017-04-09,Mau,Ganga,16.95,24.69,0.327,84.58,30.0,90.44,0,0,85.95,15.964285714285717,84.24,83.85571428571428
2017-04-09,Barabanki,Gomti,0.0,33.78,0.226,81.23,70.64,89.56,0,0,0.0,6.542857142857143,82.23,84.18857142857142
2017-04-09,Mau,Ganga,32.35,33.57,0.136,91.29,57.91,96.84,0,0,16.95,20.58571428571429,84.58,83.99857142857142
2017-04-10,Sitapur,Sarju,50.85,33.64,0.277,75.69,43.42,82.47,0,0,62.43,58.88142857142858,92.45,81.95857142857142
2017-04-10,Barabanki,Gomti,0.0,36.98,0.344,95.91,30.0,98.16,0,0,0.0,4.978571428571429,81.23,85.30142857142857
2017-04-10,Lakhimpur Kheri,Sharda,22.83,37.12,0.199,91.1,66.17,92.66,0,0,0.0,13.314285714285715,76.62,86.79714285714286
2017-04-10,Mau,Ganga,34.76,33.06,0.295,78.4,50.41,86.99,0,0,32.35,25.551428571428573,91.29,81.68285714285715
2017-04-11,Mau,Ganga,0.0,25.21,0.282,72.99,66.36,81.78,0,0,34.76,25.551428571428573,78.4,80.81142857142856
2017-04-12,Bahraich,Ghaghra,33.8,28.34,0.402,87.47,71.98,94.4,0,0,25.12,39.95428571428572,93.66,90.58
2017-04-12,Sitapur,Sarju,74.63,28.61,0.373,93.37,55.57,96.63,0,0,50.85,58.43,75.69,82.60285714285713
2017-04-12,Basti,Sarju,72.41,37.32,0.158,83.79,73.82,92.96,0,0,14.84,30.524285714285718,85.76,83.92
2017-04-12,Gonda,Ghaghra,46.47,25.32,0.11,77.9,78.82,80.63,0,0,75.58,44.607142857142854,74.63,82.72571428571429
2017-04-14,Faizabad,Ghaghra,11.45,33.22,0.0,87.41,34.12,90.32,0,0,30.28,29.201428571428572,86.94,84.44428571428571
2017-04-14,Basti,Sarju,21.37,31.19,0.346,80.52,70.12,83.87,0,0,72.41,33.57714285714285,83.79,83.27142857142857
2017-04-14,Ballia,Ganga,61.81,32.18,0.341,79.43,54.33,86.86,0,0,134.58,40.30285714285714,87.11,83.0
2017-04-15,Sitapur,Sarju,42.47,38.73,0.373,80.64,63.07,83.17,0,0,74.63,58.40571428571429,93.37,82.01285714285713
2017-04-15,Barabanki,Gomti,50.97,33.75,0.319,94.04,68.06,98.33,0,0,0.0,10.912857142857144,95.91,86.6842857142857
2017-04-15,Gorakhpur,Rapti,50.75,38.69,0.282,73.57,31.98,82.86,0,0,81.46,33.535714285714285,93.55,82.84571428571428
2017-04-15,Basti,Sarju,0.0,23.39,0.119,82.96,37.66,89.34,0,0,21.37,24.095714285714283,80.52,82.89999999999999
2017-04-16,Lakhimpur Kheri,Sharda,0.95,39.87,0.411,86.56,64.8,88.02,0,0,22.83,11.05857142857143,91.1,85.72571428571428
2017-04-16,Lakhimpur Kheri,Sharda,21.95,33.2,0.182,87.52,50.06,92.22,0,0,0.95,12.221428571428572,86.56,86.2
2017-04-16,Ballia,Ganga,0.0,29.0,0.152,89.46,45.7,95.14,0,0,61.81,39.50428571428572,79.43,84.22
2017-04-16,Bahraich,Ghaghra,47.21,38.96,0.135,89.77,64.79,88.5,0,1,33.8,35.44571428571429,87.47,92.07428571428571
2017-04-16,Faizabad,Ghaghra,0.0,36.9,0.164,81.68,40.16,85.74,0,0,11.45,22.18857142857143,87.41,83.84142857142857
2017-04-16,Mau,Ganga,33.04,31.71,0.232,81.47,65.6,87.35,0,0,0.0,30.271428571428572,72.99,81.98285714285714
2017-04-16,Gonda,Ghaghra,27.02,32.35,0.31,79.89,47.33,86.0,0,0,46.47,48.46714285714286,77.9,81.61571428571429
2017-04-17,Faizabad,Ghaghra,0.0,34.13,0.19,82.37,63.22,84.53,0,0,0.0,19.91857142857143,81.68,85.06857142857143
2017-04-17,Lakhimpur Kheri,Sharda,52.77,35.63,0.382,75.27,70.37,80.11,0,0,21.95,17.777142857142856,87.52,84.14428571428572
2017-04-18,Barabanki,Gomti,54.12,31.61,0.14,90.18,52.76,98.82,0,0,50.97,18.64428571428571,94.04,87.92285714285715
2017-04-18,Basti,Sarju,0.0,31.86,0.301,80.93,71.2,85.6,0,0,0.0,24.095714285714283,82.96,83.43857142857144
2017-04-18,Gorakhpur,Rapti,28.01,31.84,0.409,84.31,38.84,89.98,0,0,50.75,37.537142857142854,73.57,83.33571428571429
2017-04-18,Gonda,Ghaghra,12.87,34.26,0.273,94.56,59.01,96.54,0,0,27.02,41.72714285714285,79.89,83.80285714285715
2017-04-18,Ballia,Ganga,15.41,35.83,0.171,73.3,59.27,80.75,0,0,0.0,41.70571428571429,89.46,84.13857142857144
2017-04-19,Gorakhpur,Rapti,0.0,35.04,0.313,81.31,65.51,89.41,0,0,28.01,29.454285714285714,84.31,83.28571428571429
2017-04-19,Sitapur,Sarju,0.0,31.54,0.14,76.98,87.78,82.44,0,0,42.47,55.86857142857143,80.64,82.63428571428571
2017-04-19,Barabanki,Gomti,9.41,43.32,0.348,91.39,90.48,95.26,0,0,54.12,16.357142857142858,90.18,89.4557142857143
2017-04-20,Barabanki,Gomti,37.36,30.42,0.391,78.4,37.13,82.29,0,0,9.41,21.694285714285716,91.39,87.62571428571428
2017-04-20,Bahraich,Ghaghra,13.95,34.28,0.135,84.17,53.79,93.81,0,0,47.21,37.43857142857143,89.77,88.88857142857144
2017-04-21,Faizabad,Ghaghra,0.0,35.19,0.405,93.25,34.84,99.2,0,0,0.0,15.578571428571427,82.37,85.73
2017-04-21,Basti,Sarju,51.87,30.65,0.312,86.94,42.3,96.79,0,0,0.0,31.505714285714284,80.93,83.33571428571429
2017-04-21,Barabanki,Gomti,34.15,36.09,0.279,84.93,55.01,93.07,0,0,37.36,26.572857142857142,78.4,88.01142857142857
2017-04-22,Basti,Sarju,28.05,37.42,0.239,87.21,50.06,92.55,0,0,51.87,26.934285714285718,86.94,84.01571428571428
2017-04-22,Bahraich,Ghaghra,29.62,28.27,0.287,89.0,56.31,98.38,0,0,13.95,30.718571428571426,84.17,89.41
2017-04-22,Mau,Ganga,42.35,38.36,0.327,89.59,88.64,91.18,0,0,33.04,35.05714285714286,81.47,83.22285714285715
2017-04-23,Mau,Ganga,130.73,31.74,0.321,76.14,82.41,83.85,0,0,42.35,41.45428571428571,89.59,82.0657142857143
2017-04-23,Bahraich,Ghaghra,0.0,36.16,0.295,84.48,41.44,89.12,0,0,29.62,21.385714285714283,89.0,88.7357142857143
2017-04-24,Gonda,Ghaghra,47.47,36.99,0.178,80.37,79.22,83.39,0,0,12.87,48.08428571428571,94.56,82.35142857142857
2017-04-24,Gonda,Ghaghra,0.0,29.63,0.292,89.51,48.26,96.81,0,0,47.47,39.167142857142856,80.37,82.30999999999999
2017-04-24,Gonda,Ghaghra,1.4,32.1,0.029,84.69,57.27,94.3,0,0,0.0,30.115714285714287,89.51,83.07857142857142
2017-04-25,Bahraich,Ghaghra,0.0,35.22,0.264,90.58,48.61,94.19,0,0,0.0,21.385714285714283,84.48,88.44714285714285
2017-04-26,Faizabad,Ghaghra,0.0,29.45,0.171,81.18,48.24,88.26,0,0,0.0,5.961428571428572,93.25,85.82714285714285
2017-04-26,Barabanki,Gomti,0.0,41.39,0.185,74.18,73.7,83.97,0,0,34.15,26.572857142857142,84.93,87.00428571428571
2017-04-26,Sitapur,Sarju,75.27,31.98,0.466,86.82,43.84,88.1,0,0,0.0,59.36,76.98,83.86
2017-04-26,Faizabad,Ghaghra,17.8,31.59,0.186,78.77,55.5,80.18,0,0,0.0,8.504285714285714,81.18,84.5142857142857
2017-04-26,Mau,Ganga,18.78,26.36,0.331,83.37,62.66,90.6,0,0,130.73,41.715714285714284,76.14,81.89285714285714
2017-04-26,Faizabad,Ghaghra,17.34,31.21,0.364,78.0,41.85,84.32,0,0,17.8,6.655714285714287,78.77,83.23714285714286
2017-04-27,Gorakhpur,Rapti,0.0,34.03,0.226,74.84,63.44,81.27,0,0,0.0,23.16142857142857,81.31,83.00857142857141
2017-04-27,Ballia,Ganga,32.83,33.97,0.152,87.77,64.3,85.38,0,1,15.41,42.68000000000001,73.3,84.63428571428572
2017-04-28,Bahraich,Ghaghra,82.94,35.46,0.318,82.52,78.29,88.58,0,0,0.0,29.645714285714284,90.58,86.85571428571428
2017-04-28,Gorakhpur,Rapti,45.02,40.42,0.205,79.85,83.84,89.76,0,0,0.0,29.592857142857138,74.84,82.10285714285715
2017-04-28,Ballia,Ganga,0.0,31.14,0.132,78.26,50.11,88.18,0,0,32.83,42.68,87.77,83.83428571428571
2017-04-28,Ballia,Ganga,19.6,33.06,0.26,84.81,49.98,90.92,0,0,0.0,37.74714285714286,78.26,82.87714285714286
2017-04-29,Basti,Sarju,26.36,34.76,0.386,74.94,54.95,84.32,0,0,28.05,28.580000000000002,87.21,82.47
2017-04-30,Lakhimpur Kheri,Sharda,53.96,36.32,0.272,87.68,54.01,90.56,0,0,52.77,25.485714285714288,75.27,85.13571428571429
2017-04-30,Faizabad,Ghaghra,9.21,37.54,0.404,92.11,47.75,93.31,0,0,17.34,6.3357142857142845,78.0,83.90857142857143
2017-04-30,Bahraich,Ghaghra,95.57,33.06,0.472,79.05,45.29,81.68,0,0,82.94,38.46999999999999,82.52,85.65285714285714
2017-04-30,Ballia,Ganga,66.53,32.88,0.137,80.28,65.64,84.95,0,0,19.6,28.025714285714287,84.81,81.90142857142857
2017-04-30,Mau,Ganga,39.15,33.78,0.363,89.27,36.34,93.8,0,0,18.78,42.68714285714285,83.37,81.60428571428572
